observation_stable_id	pubmed_id
OB_004768	18083317
OB_004769	18083317
OB_000476	9150138
OB_004770	18083317
OB_004771	18083317
OB_004772	18083317
OB_004773	11778046
OB_004774	11778046
OB_004775	11778046
OB_004776	11778046
OB_004777	11778046
OB_004778	11778046
OB_004779	11778046
OB_000477	18423200
OB_004780	11778046
OB_004781	11778046
OB_004782	19305133
OB_004783	19305133
OB_004784	19305133
OB_004785	19305133
OB_004786	19305133
OB_004787	19305133
OB_004788	19305133
OB_004789	19305133
OB_000478	18423200
OB_004790	19305133
OB_004791	19305133
OB_004792	19305133
OB_004793	19305133
OB_004794	19305133
OB_004795	19305133
OB_004796	19305133
OB_004797	18331616
OB_004798	18331616
OB_004799	18457595
OB_000479	18423200
OB_000047	16293764
OB_004800	18457595
OB_004801	18457595
OB_004802	18457595
OB_004803	18457595
OB_004804	18457595
OB_004805	18457595
OB_004806	18457595
OB_004807	18457595
OB_004808	18457595
OB_004809	18457595
OB_000480	18423200
OB_004810	18457595
OB_004811	18457595
OB_004812	18314444
OB_004813	18314444
OB_004814	18314444
OB_004815	18314444
OB_004816	18314444
OB_004817	18314444
OB_004818	18314444
OB_004819	18314444
OB_000481	18423200
OB_004820	18314444
OB_004821	18314444
OB_004822	18314444
OB_004823	18314444
OB_004824	18314444
OB_004825	11740945
OB_004826	11740945
OB_004827	20819793
OB_004828	20819793
OB_004829	20819793
OB_000482	18423200
OB_004830	20819793
OB_004831	20707722
OB_004832	20824162
OB_004833	20824162
OB_004834	20824162
OB_004835	20824162
OB_004836	20824162
OB_004837	20824162
OB_004838	20824162
OB_004839	10617200
OB_000483	18423200
OB_004840	10617200
OB_004841	10617200
OB_004842	20829365
OB_004843	19735716
OB_004844	19735716
OB_004845	20477758
OB_004846	7638227
OB_004847	7638227
OB_004848	7638227
OB_004849	7638227
OB_000484	18423200
OB_004850	7638227
OB_004851	7638227
OB_004852	20304770
OB_004853	15653505
OB_004854	15653505
OB_004855	20626726
OB_004856	20156204
OB_004857	20156204
OB_004858	20156204
OB_004859	20456299
OB_000485	18423200
OB_004860	20456299
OB_004861	20456299
OB_004862	20456299
OB_004863	20456299
OB_004864	20456299
OB_004865	20456299
OB_004866	19302373
OB_004867	19302373
OB_004868	17711561
OB_004869	17711561
OB_000486	18423200
OB_004870	17711561
OB_004871	17711561
OB_004872	17711561
OB_004873	17711561
OB_004874	17711561
OB_004875	17711561
OB_004876	17711561
OB_004877	17711561
OB_004878	17711561
OB_004879	17711561
OB_000487	11805047
OB_004880	17711561
OB_004881	17711561
OB_004882	17711561
OB_004883	17711561
OB_004884	17711561
OB_004885	17711561
OB_004886	17711561
OB_004887	17711561
OB_004888	17711561
OB_004889	17711561
OB_000488	18423200
OB_004890	17711561
OB_004891	17711561
OB_004892	17711561
OB_004893	17711561
OB_004894	17711561
OB_004895	20026344
OB_004896	20026344
OB_004897	20026344
OB_004898	20026344
OB_004899	20026344
OB_000489	18423200
OB_000048	11805047
OB_004900	20026344
OB_004901	20026344
OB_004902	20026344
OB_004903	20026344
OB_004904	20026344
OB_004905	20026344
OB_004906	20026344
OB_004907	19501612
OB_004908	12954481
OB_004909	2668285
OB_000490	18423200
OB_004910	2698814
OB_004911	8604994
OB_004912	8604994
OB_004913	8604994
OB_004914	12213553
OB_004915	12213553
OB_004916	12213553
OB_004917	12213553
OB_004918	12213553
OB_004919	12213553
OB_000491	18423200
OB_004920	12213553
OB_004921	12213553
OB_004922	12242224
OB_004923	20178842
OB_004924	20178842
OB_004925	17054664
OB_004926	17054664
OB_004927	16842500
OB_004928	16842500
OB_004929	17081160
OB_000492	18423200
OB_004930	17081160
OB_004931	17081160
OB_004932	17081160
OB_004933	17081160
OB_004934	17096674
OB_004935	17096674
OB_004936	17096674
OB_004937	17096674
OB_004938	17096674
OB_004939	17096674
OB_000493	18423200
OB_004940	17096674
OB_004941	17096674
OB_004942	17096674
OB_004943	17096674
OB_004944	17096674
OB_004945	17096674
OB_004946	17096674
OB_004947	17096674
OB_004948	17096674
OB_004949	17096674
OB_000494	18423200
OB_004950	17096674
OB_004951	17096674
OB_004952	17096674
OB_004953	17096674
OB_004954	19428456
OB_004955	19428456
OB_004956	19428456
OB_004957	19428456
OB_004958	19428456
OB_004959	12882344
OB_000495	18423200
OB_004960	14677635
OB_004961	12882326
OB_004962	12882326
OB_004963	21354440
OB_004964	21354440
OB_004965	21354440
OB_004966	21354440
OB_004967	21354440
OB_004968	21334311
OB_004969	21334311
OB_000496	18423200
OB_004970	21334311
OB_004971	21319854
OB_004972	21319854
OB_004973	21319854
OB_004974	21319854
OB_004975	21319854
OB_004976	21319854
OB_004977	21319854
OB_004978	21308896
OB_004979	21308896
OB_000497	18423200
OB_004980	21308896
OB_004981	21308896
OB_004982	21108728
OB_004983	21108728
OB_004984	21108728
OB_004985	21108728
OB_004986	21108728
OB_004987	21108728
OB_004988	21108728
OB_004989	21108728
OB_000498	9150138
OB_004990	21108728
OB_004991	21108728
OB_004992	21108728
OB_004993	21108728
OB_004994	21108728
OB_004995	21044054
OB_004996	21931558
OB_004997	22265987
OB_004998	22265987
OB_004999	6213421
OB_000499	18423200
OB_000049	16293764
OB_000004	19372390
OB_005000	6213421
OB_005001	23300685
OB_005002	23300685
OB_005003	23540701
OB_005004	23540701
OB_005005	23540701
OB_005006	23540701
OB_005007	23540701
OB_005008	20451597
OB_005009	15328540
OB_000500	18423200
OB_005010	15328540
OB_005011	15328540
OB_005012	15328540
OB_005013	20689818
OB_005014	20689818
OB_005015	20643932
OB_005016	20622262
OB_005017	20622262
OB_005018	20622262
OB_005019	19372390
OB_000501	18423200
OB_005020	19372390
OB_005021	19372390
OB_005022	10224252
OB_000502	10521401
OB_000503	10521401
OB_000504	10521401
OB_000505	10521401
OB_000506	10521401
OB_000507	10521401
OB_000508	10521401
OB_000509	11805047
OB_000050	16293764
OB_000510	10521401
OB_000511	10521401
OB_000512	10521401
OB_000513	10521401
OB_000514	10521401
OB_000515	10521401
OB_000516	10521401
OB_000517	10521401
OB_000518	10330149
OB_000519	10521401
OB_000051	16293764
OB_000520	10521401
OB_000521	10521401
OB_000522	10521401
OB_000523	10521401
OB_000524	10521401
OB_000525	10521401
OB_000526	10521401
OB_000527	10521401
OB_000528	15574588
OB_000529	10521401
OB_000052	16293764
OB_000530	10521401
OB_000531	9271578
OB_000532	10580504
OB_000533	11000115
OB_000534	11000115
OB_000535	11000115
OB_000536	11000115
OB_005374	15574588
OB_005376	18006689
OB_005377	20657825
OB_005378	20657825
OB_005379	11959102
OB_000537	11000115
OB_005381	17189267
OB_005382	17908928
OB_005384	15308776
OB_005386	15308776
OB_005387	17521386
OB_005388	18006689
OB_005389	14602080
OB_000538	17608836
OB_005390	20976250
OB_005391	9363888
OB_005392	16051752
OB_005393	17411345
OB_005395	17420766
OB_005396	20657825
OB_005398	17895432
OB_005399	11000115
OB_000539	10207108
OB_000053	16293764
OB_005400	20421943
OB_005401	16293764
OB_005402	18340043
OB_005403	19030232
OB_005404	17266680
OB_005406	17266679
OB_005408	17277769
OB_005409	20700440
OB_000540	11000115
OB_005410	17411345
OB_005411	15998808
OB_005412	16720740
OB_005414	17266679
OB_005416	17266680
OB_005417	17411345
OB_005418	20700440
OB_000541	11000115
OB_005420	16968739
OB_005421	17973971
OB_005422	17143283
OB_005426	18460334
OB_005427	17411345
OB_005428	17673661
OB_000542	11000115
OB_005430	11292875
OB_005431	11274053
OB_005432	10873623
OB_005433	17608836
OB_005434	12845331
OB_005435	12845331
OB_005436	19575768
OB_005437	12543978
OB_005439	20657825
OB_000543	11000115
OB_005440	15998808
OB_005441	17608836
OB_005442	17411345
OB_005443	17608836
OB_005445	17928362
OB_005447	17641201
OB_005449	11709184
OB_000544	11000115
OB_005451	15767565
OB_005453	15767565
OB_005455	18832074
OB_005456	17521386
OB_005457	20657825
OB_005458	12447374
OB_005459	17266679
OB_000545	11000115
OB_005460	15998808
OB_005461	17608836
OB_005462	15998808
OB_005463	15998808
OB_005464	15998808
OB_005465	15998808
OB_005467	15905404
OB_005469	16741121
OB_000546	11000115
OB_005470	11000115
OB_005471	20657825
OB_005472	17521386
OB_005473	18006689
OB_005474	17608836
OB_005476	9363890
OB_005477	16123266
OB_000547	11000115
OB_005481	17662940
OB_005482	8195187
OB_005483	8760941
OB_005485	17200108
OB_005486	12447374
OB_005487	20657825
OB_005489	17360389
OB_000548	11000115
OB_005491	16673436
OB_005493	16673436
OB_005494	19764929
OB_005495	12845331
OB_005497	16673436
OB_005499	16380712
OB_000549	11000115
OB_000054	16293764
OB_005500	16269543
OB_005503	18006689
OB_005505	20421943
OB_005506	20657825
OB_005507	16380712
OB_000550	16256736
OB_005510	12598614
OB_005511	17435236
OB_005512	17617737
OB_005513	17392428
OB_005515	17608836
OB_005516	16269543
OB_005519	17521386
OB_000551	11000115
OB_005520	12447374
OB_005522	18006689
OB_005523	20657825
OB_005524	17435236
OB_005526	17934462
OB_005527	8195187
OB_005528	20421943
OB_005529	16293764
OB_000552	11000115
OB_005530	16418483
OB_005532	18006689
OB_005534	18006689
OB_005536	18006689
OB_005537	15998808
OB_005538	17411345
OB_000553	11000115
OB_005540	18006689
OB_005542	17717065
OB_005543	20657825
OB_005545	18006689
OB_005546	10617200
OB_005549	18006689
OB_000554	11000115
OB_005551	18006689
OB_005552	16418483
OB_005553	16418483
OB_005555	11799246
OB_005557	9716135
OB_005558	15269213
OB_000555	11000115
OB_005560	17483135
OB_005561	20421943
OB_005562	20657825
OB_005563	20657825
OB_005564	17592521
OB_005566	17277769
OB_005568	16055719
OB_005569	17559503
OB_000556	11000115
OB_005571	12958363
OB_005572	17172799
OB_005573	18219227
OB_005575	19469880
OB_005576	9150138
OB_005577	11805047
OB_005579	17172436
OB_000557	11000115
OB_005580	12447374
OB_005581	17608836
OB_005582	12629043
OB_005584	11867705
OB_005585	20655917
OB_005586	20657825
OB_005588	11606777
OB_000558	10207108
OB_005591	9794765
OB_005592	12845331
OB_005594	18006689
OB_005595	15141092
OB_005596	19049972
OB_005598	18006689
OB_005599	20555324
OB_000559	10207108
OB_000055	16293764
OB_005601	14570233
OB_005602	14678010
OB_005603	12480943
OB_005604	15998808
OB_005605	20657825
OB_005607	14724176
OB_005608	16436509
OB_000560	10207108
OB_005610	14724176
OB_005611	16436509
OB_005613	16446448
OB_005615	17369827
OB_005617	16242019
OB_005619	15998808
OB_000561	12447374
OB_005620	15998808
OB_005622	15719061
OB_005624	18006689
OB_005626	12939266
OB_005628	17934462
OB_000562	11290710
OB_005630	15350840
OB_005631	17411345
OB_005633	18006689
OB_005635	18006689
OB_005636	11884393
OB_005637	17110466
OB_005638	17482543
OB_005639	17900898
OB_000563	11290710
OB_005640	17521386
OB_005641	17592521
OB_005644	18006689
OB_005645	18006689
OB_005646	12845331
OB_005648	11410594
OB_005649	17411345
OB_000564	11290710
OB_005650	20688098
OB_005651	15998808
OB_005652	16103914
OB_005653	17608836
OB_005654	20688098
OB_005655	15998808
OB_005656	17608836
OB_005657	15998808
OB_005659	12533509
OB_000565	11290710
OB_005661	17420720
OB_005663	20657825
OB_005665	12939266
OB_005667	15155758
OB_005669	17272684
OB_000566	11290710
OB_005670	10617200
OB_005671	10617200
OB_005672	10617200
OB_005673	10617200
OB_005675	10617470
OB_005677	16303568
OB_005679	17686972
OB_000567	11290710
OB_005680	17266680
OB_005681	16293764
OB_005682	20657825
OB_005683	20657825
OB_005684	17266680
OB_005686	17681037
OB_005687	18566100
OB_005689	16860373
OB_000568	11290710
OB_005690	18423931
OB_005691	16103914
OB_005692	17411345
OB_005693	17608836
OB_005694	16103914
OB_005695	18006689
OB_005697	15877079
OB_005699	17909035
OB_000569	11290710
OB_000056	16293764
OB_005701	17716967
OB_005702	11742076
OB_005703	18772467
OB_005704	10364160
OB_005705	12845331
OB_005706	20421943
OB_005707	20657825
OB_005708	15998808
OB_000570	17662940
OB_005711	15208629
OB_005712	15998808
OB_005713	11799246
OB_005715	17476212
OB_005716	18804378
OB_005718	9259555
OB_005719	12882345
OB_000571	11290710
OB_005721	9259555
OB_005722	12882345
OB_005724	11371619
OB_005725	17369827
OB_005726	16822282
OB_005727	20657825
OB_005729	10638529
OB_000572	11290710
OB_005730	12447374
OB_005732	18006689
OB_005734	17608836
OB_005736	15164064
OB_005738	16020738
OB_005739	17411345
OB_000573	11290710
OB_005740	11868902
OB_005742	16652371
OB_005744	16673436
OB_005746	16673436
OB_005747	20657825
OB_005749	12891360
OB_000574	11290710
OB_005751	8900272
OB_005752	17411345
OB_005753	16380712
OB_005755	18006689
OB_005757	15998808
OB_005758	15998808
OB_005759	17608836
OB_000575	11290710
OB_005761	20657825
OB_005762	20657825
OB_005763	15998808
OB_005764	20555324
OB_005766	18006689
OB_005767	17521386
OB_005769	18006689
OB_000576	9275199
OB_005771	18006689
OB_005773	12024027
OB_005774	20883526
OB_005775	10207108
OB_005776	10207108
OB_005777	10207108
OB_005778	10207108
OB_005779	18340043
OB_000577	9275199
OB_005780	20657825
OB_005783	17608836
OB_005784	8034612
OB_005785	19030232
OB_005786	8034612
OB_005787	12586694
OB_005788	17521386
OB_005789	17435236
OB_000578	9275199
OB_005790	14642561
OB_005791	12620118
OB_005792	16293764
OB_005793	19030232
OB_005794	20657825
OB_005795	16103914
OB_005797	16673436
OB_005799	16713954
OB_000579	9275199
OB_000057	16293764
OB_005800	17592521
OB_005801	16103914
OB_005802	16103914
OB_005803	16103914
OB_005804	11292860
OB_005805	20421943
OB_005807	17276341
OB_005808	15998808
OB_005809	19030232
OB_000580	9275199
OB_005810	20421943
OB_005811	20657825
OB_005812	16293764
OB_005813	19030232
OB_005815	10512855
OB_005816	12459580
OB_005817	17266679
OB_005818	17521386
OB_005819	17266679
OB_000581	8608934
OB_005820	17266679
OB_005821	17266679
OB_005823	18006689
OB_005825	16293764
OB_005826	17174052
OB_005827	18423200
OB_005828	19030232
OB_005829	20883526
OB_000582	9275199
OB_005830	20657825
OB_005831	17174052
OB_005832	18340043
OB_005833	18423200
OB_005834	19030232
OB_005836	16782871
OB_005837	17266679
OB_005838	17266679
OB_005839	17411345
OB_000583	9275199
OB_005841	17266679
OB_005842	17266679
OB_005843	17608836
OB_005844	17266679
OB_005846	18006689
OB_005847	17411345
OB_005849	17608836
OB_000584	10512855
OB_005850	17266679
OB_005851	17411345
OB_005852	17174052
OB_005853	17174052
OB_005854	16293764
OB_005855	17174052
OB_005857	17266679
OB_000585	10512855
OB_005860	11024000
OB_005861	15998808
OB_005862	20657825
OB_005863	17369827
OB_005864	17435236
OB_005865	15186745
OB_005866	16103914
OB_005867	17411345
OB_005868	17592521
OB_005869	16380712
OB_000586	10512855
OB_005870	17592521
OB_005872	17855453
OB_005875	12855292
OB_005876	17710147
OB_005877	18340043
OB_005878	20421943
OB_005879	20657825
OB_000587	10512855
OB_005880	15998808
OB_005882	12620193
OB_005883	15024029
OB_005885	17056719
OB_005887	17854771
OB_005888	17411345
OB_005889	17411345
OB_000588	10512855
OB_005890	17559503
OB_005891	17559503
OB_005893	15068796
OB_005894	20657825
OB_005896	9271578
OB_005897	11290710
OB_005898	11290710
OB_005899	11389927
OB_000589	10512855
OB_000058	16293764
OB_005901	17662940
OB_005903	18006689
OB_005904	10580504
OB_005905	16103914
OB_005907	10921902
OB_005908	19030232
OB_005909	20421943
OB_000590	10512855
OB_005910	11242085
OB_005912	16280150
OB_005914	1715929
OB_005916	15520384
OB_005917	10521401
OB_005919	20421943
OB_000591	10512855
OB_005920	10521401
OB_005921	20421943
OB_005922	20657825
OB_005923	7859289
OB_005925	10521401
OB_005926	20421943
OB_005928	17159295
OB_000592	16418483
OB_005930	16439206
OB_005932	18006689
OB_005934	17159295
OB_005937	18358814
OB_000593	10512855
OB_005941	10220377
OB_005943	16530049
OB_005945	19805817
OB_005946	19805817
OB_005947	20657825
OB_005948	20657825
OB_000594	10512855
OB_005950	18006689
OB_005952	16782295
OB_005954	10921902
OB_005955	19030232
OB_005956	19164565
OB_005957	20421943
OB_005958	10921902
OB_005959	15998808
OB_000595	10512855
OB_005960	12586694
OB_005962	15659212
OB_005963	17460215
OB_005965	2539600
OB_005967	8108730
OB_005969	9858546
OB_000596	10224252
OB_005970	12586694
OB_005971	17460215
OB_005972	20883526
OB_005974	12456885
OB_005975	18067683
OB_005977	1448167
OB_005978	17608836
OB_005979	20657825
OB_000597	10224252
OB_005981	18006689
OB_005982	15998808
OB_005983	15998808
OB_005984	15998808
OB_005985	15998808
OB_005986	15998808
OB_005987	20688098
OB_005988	15998808
OB_000598	10224252
OB_005990	15126388
OB_005991	19570907
OB_005992	20421943
OB_005993	20657825
OB_005995	18411298
OB_005996	12620118
OB_005997	20657825
OB_005999	15133470
OB_000599	18006689
OB_000059	11799246
OB_000005	19372390
OB_006001	16172499
OB_006002	17210671
OB_006003	17592521
OB_006004	12447374
OB_006005	20688098
OB_006007	16181657
OB_006009	17608836
OB_000600	20729566
OB_006010	15998808
OB_006011	15998808
OB_006012	17411345
OB_006013	18423200
OB_006014	20657825
OB_006015	15998808
OB_006017	18006689
OB_006018	15998808
OB_006019	17608836
OB_000601	8034612
OB_006020	17411345
OB_006021	17592521
OB_006023	18006689
OB_006024	17608836
OB_006025	15253933
OB_006026	16103914
OB_006028	18006689
OB_006029	20657825
OB_000602	8034612
OB_006030	17411345
OB_006031	17608836
OB_006032	17608836
OB_006033	17608836
OB_006034	20688098
OB_006035	17521386
OB_006036	17411345
OB_006037	17608836
OB_006039	18006689
OB_000603	8034612
OB_006041	18006689
OB_006042	17521386
OB_006043	20657825
OB_006044	17411345
OB_006046	18006689
OB_006048	18006689
OB_006049	15998808
OB_000604	10693811
OB_006050	17608836
OB_006051	17608836
OB_006052	10617200
OB_006053	17673661
OB_006054	17608836
OB_006055	15998808
OB_006056	17411345
OB_006058	16142233
OB_000605	18006689
OB_006060	15688016
OB_006063	21113150
OB_006065	9768365
OB_006066	8824190
OB_006067	9275199
OB_006069	18006689
OB_000606	11024000
OB_006071	18006689
OB_006073	11331780
OB_006074	15186745
OB_006075	16293764
OB_006077	17403371
OB_006078	19030232
OB_006079	20421943
OB_000607	11024000
OB_006080	17411345
OB_006081	20657825
OB_006083	18006689
OB_006086	11780111
OB_000608	11292860
OB_006090	14871929
OB_006094	16940753
OB_006095	17521386
OB_006097	17567437
OB_006099	17301052
OB_000609	11292860
OB_000060	16293764
OB_006100	15186745
OB_006101	16103914
OB_006103	20657825
OB_006104	17608836
OB_006106	12230882
OB_006108	18006689
OB_000610	11292860
OB_006110	16673436
OB_006112	16673436
OB_006113	16054055
OB_006115	17082459
OB_006116	17608836
OB_006117	20688098
OB_006119	18006689
OB_000611	10921902
OB_006120	20657825
OB_006122	18006689
OB_006124	16337885
OB_006126	2392681
OB_006127	7789761
OB_006128	8608934
OB_006129	15998808
OB_000612	18006689
OB_006131	17996009
OB_006133	18006689
OB_006134	17592521
OB_006135	10747056
OB_006136	17592521
OB_006137	9789046
OB_006138	10377425
OB_006139	10747056
OB_000613	10921902
OB_006140	10747056
OB_006141	12620118
OB_006142	20421943
OB_006143	20657825
OB_006144	17411345
OB_006146	18006689
OB_006147	17411345
OB_006149	10377425
OB_000614	10921902
OB_006151	18006689
OB_006152	10747056
OB_006153	15998808
OB_006154	16293764
OB_006155	19030232
OB_006156	7859289
OB_006157	17411345
OB_006158	19030232
OB_006159	20657825
OB_000615	10921902
OB_006160	12620118
OB_006161	12845331
OB_006162	12845331
OB_006164	18006689
OB_006166	18006689
OB_006167	12845331
OB_006169	18006689
OB_000616	10921902
OB_006170	17521386
OB_006171	17608836
OB_006173	18006689
OB_006174	20657825
OB_006176	17934462
OB_006178	18006689
OB_006179	17411345
OB_000617	9789046
OB_006181	17934462
OB_006182	12447374
OB_006183	15998808
OB_006184	18006689
OB_006185	20688098
OB_006186	17608836
OB_006187	15998808
OB_006188	15998808
OB_000618	9789046
OB_006191	18006689
OB_006192	20657825
OB_006194	11950998
OB_006196	10485901
OB_006197	19010925
OB_006199	17411345
OB_000619	9789046
OB_000061	16293764
OB_006201	17934462
OB_006202	15998808
OB_006203	17608836
OB_006204	17608836
OB_006205	20688098
OB_006207	17335870
OB_006209	17934462
OB_000620	9789046
OB_006210	20657825
OB_006211	15998808
OB_006212	17521386
OB_006213	16103914
OB_006215	18006689
OB_006216	17608836
OB_006217	15998808
OB_006218	15998808
OB_006219	17392428
OB_000621	9789046
OB_006220	15998808
OB_006221	15998808
OB_006222	20657825
OB_006224	16673436
OB_006225	17411345
OB_006227	18006689
OB_006228	17521386
OB_006229	15998808
OB_000622	9789046
OB_006230	17411345
OB_006231	16103914
OB_006233	18006689
OB_006234	17411345
OB_006235	17608836
OB_006237	18006689
OB_006238	20421943
OB_006239	20657825
OB_000623	18006689
OB_006240	15998808
OB_006242	17934462
OB_006245	17411345
OB_006246	17608836
OB_006247	17608836
OB_006248	16103914
OB_006249	16103914
OB_000624	9789046
OB_006250	15998808
OB_006251	15998808
OB_006252	15998808
OB_006253	15998808
OB_006254	17608836
OB_006256	18006689
OB_006257	16293764
OB_006258	19030232
OB_006259	16293764
OB_000625	9789046
OB_006260	19030232
OB_006261	20657825
OB_006262	10521401
OB_006263	20657825
OB_006264	10521401
OB_006265	17608836
OB_006266	17411345
OB_006267	20421943
OB_006268	20657825
OB_000626	9789046
OB_006270	18006689
OB_006271	15998808
OB_006273	16380712
OB_006274	17411345
OB_006276	17934462
OB_006277	15998808
OB_006278	17411345
OB_006279	17608836
OB_000627	9789046
OB_006280	15998808
OB_006281	20421943
OB_006282	20657825
OB_006284	16079796
OB_006285	19197138
OB_006286	15998808
OB_006288	11726538
OB_000628	9789046
OB_006290	19451219
OB_006292	22661501
OB_006294	21149897
OB_006296	17360850
OB_006298	20726853
OB_006299	20209148
OB_000629	9789046
OB_000062	16293764
OB_006300	12847088
OB_006301	20657825
OB_006302	20657825
OB_006304	22633954
OB_006305	20140187
OB_006307	18249171
OB_006308	16418483
OB_006309	17608836
OB_000630	9789046
OB_006311	18542083
OB_006313	19117549
OB_006314	19997628
OB_006316	18239138
OB_006318	21651971
OB_000631	9789046
OB_006320	19424848
OB_006321	20657825
OB_006323	21108731
OB_006325	20429939
OB_006327	18362329
OB_000632	9789046
OB_006330	18665908
OB_006331	15998808
OB_006333	20976250
OB_006335	19302370
OB_006336	18059160
OB_006338	18219227
OB_006339	20657825
OB_000633	9789046
OB_006340	18434551
OB_006342	20976250
OB_006343	19747824
OB_006344	19747824
OB_006345	19747824
OB_006346	19747824
OB_006347	17608836
OB_006348	17999718
OB_000634	18006689
OB_006350	18221418
OB_006352	20421943
OB_006353	20657825
OB_006354	19302370
OB_006355	20589912
OB_006358	18258192
OB_000635	10207108
OB_006360	21153055
OB_006362	20422037
OB_006363	18059160
OB_006364	17608836
OB_006366	19011900
OB_006367	18059160
OB_006368	20657825
OB_000636	9789046
OB_006370	14734639
OB_006372	15346199
OB_006374	19420297
OB_006376	15708981
OB_006377	19005568
OB_006379	19720829
OB_000637	9789046
OB_006380	20976250
OB_006382	18275960
OB_006385	21029723
OB_006386	18494863
OB_006387	17608836
OB_006388	19747824
OB_006389	20657825
OB_000638	9789046
OB_006390	18494863
OB_006392	20333234
OB_006394	21776417
OB_006396	19011900
OB_006399	18083727
OB_000639	9789046
OB_000063	16293764
OB_006400	18775584
OB_006402	18678867
OB_006403	17608836
OB_006404	20657825
OB_006405	21376794
OB_006407	21826223
OB_006409	20976250
OB_000640	9789046
OB_006411	19128239
OB_006413	20589912
OB_006415	18219227
OB_006416	18478054
OB_006419	20519778
OB_000641	9789046
OB_006420	20657825
OB_006421	17521386
OB_006423	19209226
OB_006425	18809674
OB_006426	18059442
OB_006427	20011587
OB_006428	20011587
OB_006429	18467495
OB_000642	9789046
OB_006430	18006689
OB_006432	18216284
OB_006433	19575768
OB_006434	20207731
OB_006435	17411345
OB_006436	20555324
OB_006437	22012258
OB_006438	18219227
OB_000643	9789046
OB_006441	19469880
OB_006443	19469880
OB_006444	19469880
OB_006446	19469880
OB_006447	18219227
OB_006449	19469880
OB_000644	9789046
OB_006450	19575768
OB_006451	20657825
OB_006452	18059442
OB_006453	19575768
OB_006455	18006689
OB_006456	19764929
OB_006457	18006689
OB_006458	19575768
OB_006459	20688098
OB_000645	9789046
OB_006460	19575768
OB_006461	20844315
OB_006462	21055415
OB_006463	20657825
OB_006464	20421943
OB_006465	20657825
OB_006466	19627265
OB_006468	19627265
OB_006469	19575768
OB_000646	17608836
OB_006470	17435236
OB_006471	19302370
OB_006473	21477590
OB_006474	18059442
OB_006475	21215371
OB_006476	20844315
OB_006477	18006689
OB_006478	20657825
OB_006479	18662544
OB_000647	9789046
OB_006481	19043554
OB_006482	20647387
OB_006484	19043554
OB_006485	20647387
OB_006486	19372390
OB_006488	18006689
OB_000648	9789046
OB_006490	17188333
OB_006492	18006689
OB_006493	20862312
OB_006494	20346071
OB_006496	18728216
OB_006497	18340043
OB_006498	20657825
OB_006499	20883526
OB_000649	9789046
OB_000064	16293764
OB_006500	18006689
OB_006501	19575768
OB_006502	19575768
OB_006503	19764929
OB_006504	18006689
OB_006505	19575768
OB_006507	8108730
OB_006508	19575768
OB_006509	18006689
OB_000650	9789046
OB_006510	18006689
OB_006511	20657825
OB_006512	20688098
OB_006513	19764929
OB_006515	21156009
OB_006516	19575768
OB_006517	21040400
OB_006518	19575768
OB_006519	18059442
OB_000651	9789046
OB_006520	15879174
OB_006522	16144468
OB_006523	19043554
OB_006524	18059442
OB_006525	20657825
OB_006526	20497132
OB_006528	18828672
OB_006529	20497132
OB_000652	9789046
OB_006531	20460307
OB_006533	20497132
OB_006535	20956318
OB_006536	19424872
OB_006537	14690422
OB_006538	20497132
OB_006539	20497132
OB_000653	9789046
OB_006540	20657825
OB_006541	19764929
OB_006542	18219227
OB_006544	19469880
OB_006546	18006689
OB_006548	20497132
OB_006549	18006689
OB_000654	9789046
OB_006550	19575768
OB_006551	18059442
OB_006552	18059442
OB_006553	20207731
OB_006554	12447374
OB_006555	16103914
OB_006556	20657825
OB_006558	18393358
OB_006559	18059442
OB_000655	9789046
OB_006561	19627265
OB_006563	20501697
OB_006565	20501697
OB_006566	18846209
OB_006567	18772467
OB_006568	19812672
OB_006569	19812672
OB_000656	9789046
OB_006570	18059442
OB_006571	20657825
OB_006572	12447374
OB_006573	15998808
OB_006574	16103914
OB_006575	18006689
OB_006576	20688098
OB_006577	20688098
OB_006578	18006689
OB_006579	19627265
OB_000657	17227869
OB_006580	20555324
OB_006581	20555324
OB_006582	22012258
OB_006583	20555324
OB_006584	20555324
OB_006585	18832074
OB_006586	19575768
OB_006587	20657825
OB_006588	18006689
OB_006589	16103914
OB_000658	9789046
OB_006590	20688098
OB_006593	18073424
OB_006594	10968795
OB_006596	19197346
OB_006597	19575768
OB_006598	18059442
OB_006599	18006689
OB_000659	9789046
OB_000065	16293764
OB_006600	19764929
OB_006601	20688098
OB_006603	18006689
OB_006604	18059442
OB_006606	21151927
OB_006608	18006689
OB_006609	19043554
OB_000660	9789046
OB_006610	21055415
OB_006611	20688098
OB_006612	18219227
OB_006614	19469880
OB_006615	19853560
OB_006617	19372390
OB_006619	19797165
OB_000661	9789046
OB_006620	18006689
OB_006621	20657825
OB_006622	20657825
OB_006623	20555324
OB_006624	22012258
OB_006625	21331044
OB_006626	18006689
OB_006627	17460215
OB_006628	19575768
OB_006629	19575768
OB_000662	9789046
OB_006630	19575768
OB_006631	18059442
OB_006632	19575768
OB_006633	20460307
OB_006634	20657825
OB_006635	20688098
OB_006637	15743677
OB_006639	20561897
OB_000663	9789046
OB_006641	12960381
OB_006643	17877786
OB_006646	22405073
OB_006647	17411345
OB_006648	15695762
OB_006649	19420297
OB_000664	9789046
OB_006651	12736687
OB_006653	14729974
